"id","createdAt","updatedAt","title","tldr","description","creatorId","communityId","tokenSupplyOnCreate","deleted","createdAtBlock","legacyLockedScore"
530,"2023-05-28 11:36:27.468","2023-05-28 11:36:27.468","Nounish Animations for Kids - YouTube Channel","By: https://twitter.com/arashslacker?s=21&t=HAltUTQYao4nQ9Nu8jfPfg

See full proposal: https://discourse.nouns.wtf/t/nounish-animations-for-kids-on-youtube-channel/4585/1

Cost: 30 ETH","Link: https://discourse.nouns.wtf/t/nounish-animations-for-kids-on-youtube-channel/4585/1

We propose to create a YouTube channel that features Nounish musical animations for kids. Through musical animations about colors, the alphabet, numbers, shapes, and such, the channel will be a source of entertainment and also education for kids and will provide an opportunity for parents to introduce their children to the concept of Nouns.

Please see link above to read the full proposal! ","0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3",3,7088,FALSE,17357260,0
529,"2023-05-27 22:31:28.912","2023-05-27 22:31:28.912","Nouns Prop Sponsor - Artmatr x Nouns: 1,001 Nouns","Artmatr is following up our first successful Nouns DAO prop with a second: creating unique physical paintings for 1,001 Nouns with our new custom creative tech platform. We are seeking sponsorship and support from Lil Nouns DAO as partner.","[We have prepared a Medium post with our draft Nouns DAO prop that we would like Lil Nouns to sponsor.](https://medium.com/@matt_coote/artmatr-x-nouns-proposal-1-001-matred-nouns-27b287a950aa) [link here]

We will be active in the Lil Nouns Discord over the next few days and also can be reached on the @artmatrco Twitter, or on my personal Twitter @_C00TE. 

So far the feedback from the Nouns and Lil Nouns community has been largely positive and we have made a number of improvements that have been outlined in the Nouns DAO Discourse. We would love to have the Lil Nouns DAO as our sponsor for this prop, we think the scale and nature of democratizing the process compared to our previous prop blends nicely with what the Lil Nouns stand for.
","0xCaeD26dC97c84A1dD7E5F5F2e42566935dfaDb2a",3,7088,FALSE,17353377,0
528,"2023-05-27 00:16:58.894","2023-05-27 23:12:14.561","Lil Nouns Explainer Video","120s animated video introducing Lil Nouns ecosystem, featuring custom animations. Community involvement in script and voice-over. Completion in 6-8 weeks","**Description:**

Requesting 7ETH to develop a 120-second animated explainer video that provides a captivating introduction to the Lil Nouns ecosystem, similar to the animated video [""This is Nouns""](https://www.youtube.com/watch?v=lOzCA7bZG_k) created for Nouns.

The video will be brought to life by the team behind ['The Birth of Daily Noun'](https://www.youtube.com/watch?v=h3kBD2jqiR4). It will spotlight high-quality, custom-made animations featuring unique Lil Nouns characters and tell the story of Lil Nouns, showcasing their journey and role in the larger ecosystem.

**Example Scene:**

![Example Scene](https://thepegeek.com/wp-content/uploads/2023/05/349508373_101269099656783_1115023989762382642_n-scaled.jpg)

---

**Scope of Work:** Scriptwriting, Storyboarding, Animation, Sound design, Voice-over recording, Final editing

**Community Involvement:** The Lil Nouns community will be involved in voting on script approval and voice-over selection.

---

We appreciate your consideration of our proposal. 🙏🚀💫
","0xeA03523A90e5fC7E424ccEF2B3e7D1AC3C90CDAE",3,7088,TRUE,17346774,0
527,"2023-05-26 23:48:40.78","2023-05-26 23:48:55.765","proplot v2 launch","proplot v2 launch","proplot v2 launch","0x8B488CC76a38777c2f7B76eB6D49bDF430132Ac9",3,7087,TRUE,17346634,0
353,"2023-05-07 13:11:23.978","2023-05-07 13:11:23.978","Nounish Animations for Kids on YouTube Channel.","Nounish Animations for Kids on YouTube Channel.","Description:  We propose to create a YouTube channel that features Nounish musical animations for kids. Through musical animations about colors, the alphabet, numbers, shapes, and such, the channel will be a source of entertainment and also education for kids and will provide an opportunity for parents to introduce their children to the concept of Nouns.  Please review the complete proposal and provide me with feedback. Your thoughts and suggestions are greatly appreciated.👇  https://hackmd.io/fvUTwNEuTyWkl4Nf0s77sw?both","0x4756e5a5D0668195Feb1EC0e7F96832ffc51c4A8",3,7000,FALSE,16683000,0
346,"2023-05-07 13:09:00.137","2023-05-07 13:09:21.276","Nounish Animations for Kids on YouTube Channel.","Nounish Animations for Kids on YouTube Channel.","Description:  We propose to create a YouTube channel that features Nounish musical animations for kids. Through musical animations about colors, the alphabet, numbers, shapes, and such, the channel will be a source of entertainment and also education for kids and will provide an opportunity for parents to introduce their children to the concept of Nouns.","0x4756e5a5D0668195Feb1EC0e7F96832ffc51c4A8",3,7000,TRUE,16683000,0
349,"2023-05-07 13:08:16.692","2023-05-07 13:08:30.966","Nounish Animations for Kids on YouTube Channel.","Nounish Animations for Kids on YouTube Channel.","Description:  We propose to create a YouTube channel that features Nounish musical animations for kids. Through musical animations about colors, the alphabet, numbers, shapes, and such, the channel will be a source of entertainment and also education for kids and will provide an opportunity for parents to introduce their children to the concept of Nouns.  https://hackmd.io/fvUTwNEuTyWkl4Nf0s77sw?both","0x4756e5a5D0668195Feb1EC0e7F96832ffc51c4A8",3,7000,TRUE,16683000,0
352,"2023-04-30 06:11:45.183","2023-04-30 20:36:07.598","Send lilpandawtf.eth to the jungle as a nouner","Send lilpandawtf.eth to the jungle as a nouner","lilpandawtf.eth requests access to represent noun 677 (pirate ship) in the jungle as a nouner  lilpandawtf.eth is on an adventure with indexcard.eth to go onchain at nouns via proposal 116. To set off on this adventure, lilpanda requests that he be formally designated as one of lilnouns ""nouner"" representatives in the jungle  - this designation can be revoked at any time - there will be no change to custody or delegation of any of our nouns","0x7b53D4AA8726d528D520B9fD8a34297850B041d0",3,7000,TRUE,16683000,0
355,"2023-04-25 20:32:17.425","2023-04-25 20:32:17.425","Rocket Pool x Nouns","Rocket Pool is currently the most decentralized staking solution available for Ethereum. Staking a portion of the Nouns treasury with Rocket Pool instead of Lido reduces risk to the Nouns treasury and promotes network decentralization.","See full prop here: https://hackmd.io/@LookingForOwls/rJSbT0GXh  ### Rocket Pool Rocket Pool is a trustless, permissionless, and battle-tested staking service. With over 2000 node operators running over 17000 validators, it sets the gold standard for liquid staking.  Over 500,000 ETH is currently staked with Rocket Pool, making it the third-largest TVL after Lido and Coinbase among liquid staking providers.   ![](https://i.imgur.com/61PNDST.png) ###### Source [ethereum.org](https://ethereum.org/en/staking/pools/)  --- ### rETH rETH is Rocket Pool's liquid staked ETH token (LSD) and offers compelling advantages over many alternatives.  # Due to proplot character limit, see rest of prop here: https://hackmd.io/zDYYhVXuRc2x9LuTiGBe3A?both","0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3",3,7000,FALSE,16683000,0
347,"2023-04-25 20:27:57.164","2023-04-25 20:28:58.92","Rocket Pool x Nouns","Rocket Pool is currently the most decentralized staking solution available for Ethereum. Staking a portion of the Nouns treasury with Rocket Pool instead of Lido reduces risk to the Nouns treasury and promotes network decentralization.","### Rocket Pool Rocket Pool is a trustless, permissionless, and battle-tested staking service. With over 2000 node operators running over 17000 validators, it sets the gold standard for liquid staking.  Over 500,000 ETH is currently staked with Rocket Pool, making it the third-largest TVL after Lido and Coinbase among liquid staking providers.   ![](https://i.imgur.com/61PNDST.png) ###### Source [ethereum.org](https://ethereum.org/en/staking/pools/)  --- ### rETH rETH is Rocket Pool's liquid staked ETH token (LSD) and offers compelling advantages over many alternatives.  #### Insurance rETH has best-in-class resistance to black swan events, such as a massive slashing resulting from client bugs.   If a slashing event were to occur, funds are first deducted from the following sources before impacting rETH holders: 1. Node operators' ETH Share(~185k ETH) 2. Node operators' RPL Bonds(~200k ETH)  In contrast, Lido's insurance fund only has around 6k stETH total, which (A) is stETH-denominated itself and (B) services 25 times more TVL.  #### Peg Performance  rETH has sh","0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3",3,7000,TRUE,16683000,0
354,"2023-04-13 04:23:24.327","2023-04-13 04:23:24.327","NounsDAO Prop: 100E for Subdao focused prop.house","Nouns proposal: 100 ETH for prop house round focused on subdao proliferation and building.","Let's write a prop for a 100 ETH for prop house round focused on subdao proliferation and building and bring it forward to NounsDAO.","0xFC538FFD2923ddDaED09c8aD1a51686275C56183",3,7000,FALSE,16683000,0
351,"2023-04-11 18:52:01.301","2023-04-11 18:52:01.301","Get our noun holdings to 21","I think Lil Nouns holding 1/4 to 1/3 of quorum is ideal. it requires keeping up with pace ... 2 every 100 days?  ","**RAISE AUTOBIDDER STOP to 27 ETH**  **FUND AUTOBIDDER with another 135 ETH**","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
350,"2023-04-10 22:21:05.311","2023-04-10 22:21:05.311","A Lil Nounish Clean Up : Kigali, Rwanda for 3.5ETH","Requesting for 3.5 ETH Grant to do ""Keep Your City Clean - Lil Nounish Clean Up"" Activity in Kayonza, Kigali, Rwanda on May, 27th 2023."," ## Nouns DAO Africa & Lil Nouns to continue to ""Keep Your City Clean - Bulungi Bwansi, Harambee, Umuganda"" ---     ### What? 15-25 Person team : 1 day/ Weekend cleanup ->  Lil Nouns Branded Tshirts, Noggles.    Conclude the day with a Food/ Pizza party In Kayonza, Kigali, Rwanda (1 Hr Drive from Capital City of Rwanda)   ### Completion Date?  27th, May 2023.    Proliferate Nouns Rwanda & get  participants to sign up for LilNouns News Letter + Lil Nouns POAP + teach to mint 1 [bit nouns](https://www.bitnouns.wtf/)  **Cost Breakdown** 40 Pairs : Noggles ( [Big Shot Toyworks](https://bigshottoyshop.com/collections/nouns))  - *1 ETH (Shipping + Taxes Incl.*)   Boots, Rakes, Spades, Hoes, Re-usable Trashbags - 0.5 ETH   Photo/Film Crew - 0.5 ETH   30 Saftey Masks - 0.1 ETH   Nounish Reflectors - 0.1 ETH   Pizza Party->Local Restaurant - 0.3 ETH   NDAF Transportation + Accommodation (UG + KE members only) - 1 ETH    **Team**: @davinoyesigye   @quetalive   @cn47006   @nicholasmbyemi1    https://hackmd.io/@GnarlyChef/LilNounsCleanUp","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
348,"2023-04-06 00:36:54.15","2023-04-06 00:36:54.15"," “a GM a day for the next 100 days”","My proposal is to enhance the Nouns' auction by creating a unique GM animation every day for the Noun that has been minted on that day's auction.","My idea is to create a new GM animation every day specifically for the Nouns that have been minted on that day’s auction, in order to make the auction livelier. By making a daily contribution, we can improve the quality of our service and encourage more engagement within the auction.   I would greatly appreciate it if you could take the time to review my proposal.  https://discourse.nouns.wtf/t/a-gm-a-day-for-the-next-100-days/4192/1 👈  Thanks!","0x4756e5a5D0668195Feb1EC0e7F96832ffc51c4A8",3,7000,FALSE,16683000,0
356,"2023-03-27 14:00:32.492","2023-03-27 14:00:32.492","Hack Week: Lil Nouns Match Funding","Lil Nouns match Nouns' Hack Week funding","- matching Nouns' funded hack week was brought up in brainstorming session  - amount could be a percentage of what is spent in Lil Nouns' prop house  - posted here to gauge interest, gather thoughts and ideas","0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904",3,7000,FALSE,16683000,0
360,"2023-03-27 13:57:58.872","2023-03-27 13:57:58.872","Hack Week: Builder Magnet","How can we gather more builders? Gathering suggestions and ideas","- how to attract more builders to participate in the upcoming Hack Week was raised brainstorming session  - posted here to gather ideas and suggestions for executing that  - if you are a builder reading this, feel free to jump into the [lil nouns discord](https://discord.gg/lilnouns)  - if you want to share suggestions and ideas, please comment below  - hack week: https://nouns.wtf/vote/253","0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904",3,7000,FALSE,16683000,0
375,"2023-03-27 13:41:50.027","2023-03-27 13:41:50.027","Hack Week: Marketing campaign","Let's gather ideas for marketing Hack Week.","- Marketing for hack week as a way to onboard more builders to the ecosystem was brought up in the brainstorming session  - This is to gauge interest and explore possibilities of a campaign.  Please write your ideas in the comment below. And upvote if this is something you believe the DAO should work towards.  Hack Week: https://nouns.wtf/vote/255 Brainstorming: https://al409.notion.site/21-MAR-2023-e9bea3f1d567419ea8a44bcd9ed06b9b","0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904",3,7000,FALSE,16683000,0
361,"2023-03-15 06:31:12.966","2023-03-19 01:06:22.349"," NFT NYC Community House - Week Long ","I would to put together a community airbnb for the Lil Nouns community, for the duration of 1 week during NFT NYC.  ","Proposed dates of the Airbnb rental are April 9th - April 17th. This would included a place to stay with space for roughly 7-8 people to stay in the house over the course of the week. This space will be able to accommodate more guests during the days and evenings for networking and hangout opportunities. I will bring my Pack and go podcast setup to get interviews and podcasts with guests and Lil nouners or other communities staying in the house. I have seen first hand how effective these spaces can be at forming lasting relationships with individuals that attend or are participants of the community household.","0xf9d71b5fB8345F2508C1302a74d4362DEAb7D104",3,7000,TRUE,16683000,0
